GohirD07G238600	G_box2_bZIP	2.8442	-210	-205
GohirD07G238600	W_box_WRKY	2.8468	-363	-358
GohirD07G238600	Myb_box5_MYB	1.8238	-567	-562
GohirD07G238600	Myb_box5_MYB	1.8238	-41	-36
GohirD07G238600	Myb_box5_MYB	1.8238	-91	-86

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G006900	HBE_HB	2.5725	-332	-324
GohirD08G006900	Myb_box1_MYB	2.5588	-256	-251
GohirD08G006900	Myb_box5_MYB	2.4439	-256	-251
GohirD08G006900	HSE1_HSF	0.4669	-51	-44
GohirD08G006900	HSE1_HSF	0.4669	-249	-242
GohirD08G006900	HSE1_HSF	0.4669	-339	-332
GohirD08G006900	Myb_box2_MYB	3.3600	-146	-141

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G007350	Myb_box5_MYB	1.9859	-652	-647
GohirD08G007350	Myb_box2_MYB	2.8126	-553	-548
GohirD08G007350	Myb_box1_MYB	1.3806	-494	-489
GohirD08G007350	Myb_box1_MYB	1.3806	-703	-698
GohirD08G007350	Myb_box1_MYB	1.3806	-636	-631
GohirD08G007350	HSE1_HSF	0.8551	-683	-676
GohirD08G007350	Myb_box3_MYB	2.0812	-636	-631
GohirD08G007350	Myb_box3_MYB	2.0812	-703	-698
GohirD08G007350	Myb_box3_MYB	2.0812	-494	-489

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G008300	Myb_box2_MYB	2.9011	-737	-732
GohirD08G008300	Myb_box2_MYB	2.9011	-482	-477
GohirD08G008300	Myb_box5_MYB	2.9565	-246	-241
GohirD08G008300	W_box_WRKY	2.4604	-52	-47

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G010700	W_box_WRKY	1.1427	-626	-621
GohirD08G010700	Myb_box2_MYB	2.5979	-245	-240
GohirD08G010700	AuxRE_ARF	2.3540	-655	-650
GohirD08G010700	Myb_box5_MYB	1.7618	-244	-239
GohirD08G010700	Myb_box5_MYB	1.7618	-900	-895

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G013450	HSE1_HSF	2.2324	-765	-758
GohirD08G013450	Nac_box_NAC	3.4327	-957	-952
GohirD08G013450	Myb_box1_MYB	2.7049	-304	-299
GohirD08G013450	W_box_WRKY	2.7064	-316	-311
GohirD08G013450	Myb_box5_MYB	2.5661	-304	-299
GohirD08G013450	Myb_box5_MYB	2.5661	-147	-142

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G014800	Nac_box_NAC	3.4072	-677	-672
GohirD08G014800	Myb_box2_MYB	3.5319	-291	-286
GohirD08G014800	W_box_WRKY	1.9686	-416	-411
GohirD08G014800	Myb_box1_MYB	1.9722	-606	-601
GohirD08G014800	Myb_box5_MYB	3.3876	-292	-287
GohirD08G014800	Myb_box3_MYB	2.6934	-606	-601

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G015700	Myb_box1_MYB	3.3836	-807	-802
GohirD08G015700	Myb_box5_MYB	3.2752	-807	-802
GohirD08G015700	Myb_box2_MYB	3.3846	-130	-125
GohirD08G015700	HSE1_HSF	0.7659	-685	-678

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G016400	Myb_box4_MYB	2.5066	-140	-134
GohirD08G016400	N_box_bHLH	2.5367	-937	-932
GohirD08G016400	N_box_bHLH	2.5367	-162	-157
GohirD08G016400	Myb_box1_MYB	1.3878	-223	-218
GohirD08G016400	Myb_box2_MYB	2.6232	-70	-65
GohirD08G016400	Myb_box5_MYB	1.9102	-40	-35
GohirD08G016400	HSE1_HSF	0.8728	-262	-255
GohirD08G016400	Myb_box3_MYB	2.0646	-223	-218

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G035400	Myb_box1_MYB	2.9376	-65	-60
GohirD08G035400	G_box2_bZIP	2.2676	-962	-957
GohirD08G035400	HSE1_HSF	1.0269	-944	-937
GohirD08G035400	Myb_box5_MYB	2.8271	-65	-60
GohirD08G035400	DREB_AP2_EREBP	2.7680	-930	-925
GohirD08G035400	GCC_box_AP2_EREBP	4.2698	-879	-874
GohirD08G035400	W_box_WRKY	2.3510	-927	-922
GohirD08G035400	Myb_box3_MYB	2.2361	-290	-285
GohirD08G035400	Nac_box_NAC	2.9283	-431	-426
GohirD08G035400	Nac_box_NAC	2.9283	-428	-423

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G037900	Myb_box2_MYB	2.8196	-705	-700
GohirD08G037900	Myb_box2_MYB	2.8196	-760	-755
GohirD08G037900	Myb_box2_MYB	2.8196	-770	-765
GohirD08G037900	N_box_bHLH	3.4008	-390	-385
GohirD08G037900	Myb_box1_MYB	1.4598	-160	-155
GohirD08G037900	Myb_box1_MYB	1.4598	-255	-250
GohirD08G037900	W_box_WRKY	1.4744	-122	-117
GohirD08G037900	Myb_box3_MYB	2.1864	-160	-155
GohirD08G037900	Myb_box3_MYB	2.1864	-255	-250
GohirD08G037900	HSE1_HSF	0.1683	-128	-121
GohirD08G037900	Myb_box4_MYB	2.7489	-766	-760
GohirD08G037900	Myb_box5_MYB	2.0711	-375	-370
GohirD08G037900	Myb_box5_MYB	2.0711	-497	-492
GohirD08G037900	Myb_box5_MYB	2.0711	-792	-787

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G039800	Myb_box5_MYB	2.2079	-433	-428
GohirD08G039800	Myb_box3_MYB	2.2265	-102	-97
GohirD08G039800	AuxRE_ARF	2.7270	-123	-118
GohirD08G039800	W_box_WRKY	1.5948	-306	-301
GohirD08G039800	W_box_WRKY	1.5948	-983	-978
GohirD08G039800	Myb_box1_MYB	1.5735	-102	-97
GohirD08G039800	G_box2_bZIP	2.2129	-111	-106

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G051211	HSE1_HSF	0.7013	-104	-97
GohirD08G051211	N_box_bHLH	3.4131	-260	-255
GohirD08G051211	W_box_WRKY	2.1735	-452	-447
GohirD08G051211	Myb_box2_MYB	2.7366	-369	-364
GohirD08G051211	Nac_box_NAC	2.7669	-890	-885
GohirD08G051211	Myb_box5_MYB	2.0197	-368	-363
GohirD08G051211	Myb_box5_MYB	2.0197	-370	-365
GohirD08G051211	Myb_box5_MYB	2.0197	-487	-482
GohirD08G051211	Myb_box1_MYB	1.3395	-445	-440
GohirD08G051211	G_box2_bZIP	2.1216	-552	-547
GohirD08G051211	Myb_box3_MYB	2.1257	-445	-440

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G051222	Nac_box_NAC	3.2436	-31	-26
GohirD08G051222	HSE1_HSF	2.0741	-444	-437
GohirD08G051222	HSE1_HSF	2.0741	-112	-105
GohirD08G051222	HSE1_HSF	2.0741	-146	-139
GohirD08G051222	Myb_box5_MYB	1.6874	-263	-258
GohirD08G051222	Myb_box5_MYB	1.6874	-985	-980
GohirD08G051222	Myb_box5_MYB	1.6874	-658	-653
GohirD08G051222	Myb_box5_MYB	1.6874	-975	-970
GohirD08G051222	Myb_box5_MYB	1.6874	-977	-972
GohirD08G051222	Myb_box5_MYB	1.6874	-987	-982
GohirD08G051222	DREB_AP2_EREBP	3.2303	-307	-302
GohirD08G051222	W_box_WRKY	1.8850	-104	-99

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G051266	DREB_AP2_EREBP	3.1321	-243	-238
GohirD08G051266	HSE1_HSF	1.9827	-82	-75
GohirD08G051266	HSE1_HSF	1.9827	-380	-373
GohirD08G051266	HSE1_HSF	1.9827	-48	-41
GohirD08G051266	Myb_box1_MYB	2.5074	-959	-954
GohirD08G051266	Myb_box5_MYB	2.4032	-959	-954
GohirD08G051266	W_box_WRKY	1.8189	-40	-35

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G056500	Myb_box5_MYB	2.6956	-713	-708
GohirD08G056500	Myb_box3_MYB	2.7077	-587	-582
GohirD08G056500	Myb_box1_MYB	1.9755	-587	-582

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G059500	Myb_box3_MYB	2.4684	-38	-33
GohirD08G059500	Myb_box3_MYB	2.4684	-15	-10
GohirD08G059500	Myb_box1_MYB	1.7388	-15	-10
GohirD08G059500	Myb_box1_MYB	1.7388	-38	-33
GohirD08G059500	Myb_box2_MYB	3.2060	-363	-358
GohirD08G059500	Myb_box5_MYB	2.4171	-718	-713
GohirD08G059500	W_box_WRKY	1.7529	-619	-614

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G061100	Myb_box1_MYB	2.0123	-622	-617
GohirD08G061100	Myb_box1_MYB	2.0123	-793	-788
GohirD08G061100	W_box_WRKY	1.9856	-329	-324
GohirD08G061100	Myb_box2_MYB	3.4899	-116	-111
GohirD08G061100	Myb_box2_MYB	3.4899	-710	-705
GohirD08G061100	HSE1_HSF	1.5456	-746	-739
GohirD08G061100	G_box1_bZIP	5.1497	-418	-411
GohirD08G061100	Myb_box3_MYB	2.7386	-793	-788
GohirD08G061100	Myb_box3_MYB	2.7386	-622	-617
GohirD08G061100	G_box_bHLH	4.1659	-417	-412
GohirD08G061100	Myb_box5_MYB	2.6679	-754	-749
GohirD08G061100	Myb_box5_MYB	2.6679	-113	-108
GohirD08G061100	Myb_box5_MYB	2.6679	-117	-112
GohirD08G061100	Myb_box5_MYB	2.6679	-409	-404
GohirD08G061100	Myb_box5_MYB	2.6679	-115	-110
GohirD08G061100	Myb_box5_MYB	2.6679	-713	-708
GohirD08G061100	Myb_box4_MYB	3.4613	-951	-945
GohirD08G061100	AuxRE_ARF	3.3965	-883	-878

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G061600	Myb_box1_MYB	2.5083	-699	-694
GohirD08G061600	Myb_box1_MYB	2.5083	-666	-661
GohirD08G061600	Myb_box1_MYB	2.5083	-333	-328
GohirD08G061600	Myb_box5_MYB	2.4003	-333	-328
GohirD08G061600	Myb_box5_MYB	2.4003	-697	-692
GohirD08G061600	Myb_box5_MYB	2.4003	-666	-661
GohirD08G061600	Myb_box5_MYB	2.4003	-699	-694
GohirD08G061600	Myb_box4_MYB	3.2053	-130	-124
GohirD08G061600	HSE1_HSF	0.2356	-198	-191
GohirD08G061600	HSE1_HSF	0.2356	-503	-496

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G064400	Myb_box3_MYB	2.8185	-754	-749
GohirD08G064400	Myb_box3_MYB	2.8185	-557	-552
GohirD08G064400	Myb_box3_MYB	2.8185	-492	-487
GohirD08G064400	Myb_box5_MYB	2.7320	-509	-504
GohirD08G064400	Myb_box5_MYB	2.7320	-215	-210
GohirD08G064400	Myb_box5_MYB	2.7320	-18	-13
GohirD08G064400	G_box_bHLH	4.1899	-70	-65
GohirD08G064400	W_box_WRKY	2.9293	-25	-20
GohirD08G064400	Myb_box1_MYB	2.8622	-18	-13
GohirD08G064400	HSE1_HSF	0.8176	-814	-807

No TFBS found
Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G072900	G_box2_bZIP	2.5325	-724	-719
GohirD08G072900	N_box_bHLH	3.1620	-554	-549
GohirD08G072900	W_box_WRKY	1.7723	-113	-108
GohirD08G072900	W_box_WRKY	1.7723	-776	-771
GohirD08G072900	Myb_box5_MYB	2.3857	-716	-711
GohirD08G072900	HSE1_HSF	1.9784	-33	-26
GohirD08G072900	HSE1_HSF	1.9784	-650	-643

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G077600	Myb_box5_MYB	3.2754	-490	-485
GohirD08G077600	Myb_box2_MYB	3.1665	-158	-153
GohirD08G077600	HSE1_HSF	1.3296	-401	-394

No TFBS found
Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G088500	Myb_box5_MYB	2.2806	-721	-716
GohirD08G088500	W_box_WRKY	1.6812	-250	-245
GohirD08G088500	N_box_bHLH	3.6474	-177	-172
GohirD08G088500	GCC_box_AP2_EREBP	4.6143	-141	-136
GohirD08G088500	HSE1_HSF	0.3824	-936	-929
GohirD08G088500	AuxRE_ARF	3.0056	-282	-277

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G089600	AuxRE_ARF	2.8478	-437	-432
GohirD08G089600	Myb_box5_MYB	3.0276	-231	-226
GohirD08G089600	G_box2_bZIP	2.2663	-754	-749

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G090650	Myb_box1_MYB	1.8763	-900	-895
GohirD08G090650	Myb_box5_MYB	1.8135	-900	-895
GohirD08G090650	AuxRE_ARF	1.8144	-201	-196
GohirD08G090650	N_box_bHLH	1.6739	-943	-938
GohirD08G090650	Nac_box_NAC	1.7771	-705	-700
GohirD08G090650	Nac_box_NAC	1.7771	-143	-138
GohirD08G090650	G_box2_bZIP	1.8540	-673	-668
GohirD08G090650	Myb_box4_MYB	1.6718	-282	-276
GohirD08G090650	GCC_box_AP2_EREBP	3.1536	-853	-848
GohirD08G090650	Myb_box3_MYB	1.2241	-167	-162
GohirD08G090650	Myb_box3_MYB	1.2241	-841	-836
GohirD08G090650	Myb_box3_MYB	1.2241	-729	-724

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G093800	Myb_box5_MYB	2.2625	-676	-671
GohirD08G093800	Myb_box5_MYB	2.2625	-610	-605
GohirD08G093800	Myb_box5_MYB	2.2625	-544	-539
GohirD08G093800	Myb_box5_MYB	2.2625	-601	-596
GohirD08G093800	Myb_box5_MYB	2.2625	-192	-187
GohirD08G093800	Myb_box5_MYB	2.2625	-215	-210
GohirD08G093800	Myb_box5_MYB	2.2625	-976	-971
GohirD08G093800	Myb_box5_MYB	2.2625	-704	-699
GohirD08G093800	Myb_box5_MYB	2.2625	-222	-217
GohirD08G093800	Myb_box5_MYB	2.2625	-151	-146
GohirD08G093800	Myb_box5_MYB	2.2625	-974	-969
GohirD08G093800	Myb_box5_MYB	2.2625	-683	-678
GohirD08G093800	Myb_box5_MYB	2.2625	-246	-241
GohirD08G093800	DREB_AP2_EREBP	2.9439	-190	-185
GohirD08G093800	DREB_AP2_EREBP	2.9439	-702	-697
GohirD08G093800	Myb_box3_MYB	2.3630	-526	-521
GohirD08G093800	Myb_box3_MYB	2.3630	-713	-708
GohirD08G093800	Myb_box1_MYB	2.4002	-976	-971
GohirD08G093800	W_box_WRKY	1.7072	-23	-18

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G093900	Myb_box3_MYB	2.3250	-809	-804
GohirD08G093900	Myb_box5_MYB	2.9375	-175	-170
GohirD08G093900	Myb_box5_MYB	2.9375	-98	-93
GohirD08G093900	Myb_box2_MYB	2.9178	-174	-169
GohirD08G093900	Myb_box2_MYB	2.9178	-56	-51
GohirD08G093900	Myb_box2_MYB	2.9178	-97	-92
GohirD08G093900	W_box_WRKY	2.3645	-712	-707
GohirD08G093900	Myb_box1_MYB	2.3516	-28	-23
GohirD08G093900	HSE1_HSF	0.5457	-790	-783
GohirD08G093900	N_box_bHLH	2.8758	-528	-523

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G097300	Myb_box5_MYB	2.3208	-479	-474
GohirD08G097300	Myb_box5_MYB	2.3208	-343	-338
GohirD08G097300	G_box2_bZIP	2.4203	-159	-154
GohirD08G097300	Myb_box3_MYB	2.3821	-636	-631
GohirD08G097300	Myb_box2_MYB	3.2035	-657	-652
GohirD08G097300	Myb_box4_MYB	3.0844	-563	-557
GohirD08G097300	HSE1_HSF	1.0999	-690	-683
GohirD08G097300	W_box_WRKY	1.6878	-313	-308
GohirD08G097300	Myb_box1_MYB	1.6309	-636	-631

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G098100	G_box_bHLH	2.6469	-446	-441
GohirD08G098100	G_box_bHLH	2.6469	-922	-917
GohirD08G098100	Myb_box1_MYB	2.2974	-478	-473
GohirD08G098100	Myb_box1_MYB	2.2974	-883	-878
GohirD08G098100	Myb_box1_MYB	2.2974	-407	-402
GohirD08G098100	Myb_box5_MYB	2.2646	-407	-402
GohirD08G098100	Myb_box5_MYB	2.2646	-478	-473
GohirD08G098100	Myb_box5_MYB	2.2646	-883	-878
GohirD08G098100	HSE1_HSF	0.5128	-226	-219
GohirD08G098100	G_box2_bZIP	1.6558	-413	-408
GohirD08G098100	G_box2_bZIP	1.6558	-310	-305
GohirD08G098100	Myb_box2_MYB	2.3046	-933	-928

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G099300	HSE1_HSF	1.4846	-987	-980
GohirD08G099300	Nac_box_NAC	2.7424	-587	-582
GohirD08G099300	Myb_box2_MYB	2.8079	-666	-661
GohirD08G099300	Myb_box5_MYB	1.9457	-511	-506
GohirD08G099300	Myb_box5_MYB	1.9457	-542	-537

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G104700	HSE1_HSF	1.2320	-465	-458
GohirD08G104700	G_box2_bZIP	2.6425	-381	-376
GohirD08G104700	Myb_box5_MYB	2.5335	-585	-580
GohirD08G104700	Myb_box5_MYB	2.5335	-543	-538
GohirD08G104700	W_box_WRKY	1.8362	-459	-454
GohirD08G104700	Nac_box_NAC	3.2268	-354	-349
GohirD08G104700	Nac_box_NAC	3.2268	-915	-910
GohirD08G104700	Myb_box1_MYB	2.6271	-585	-580

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G132100	Myb_box5_MYB	1.4314	-822	-817
GohirD08G132100	Myb_box5_MYB	1.4314	-122	-117
GohirD08G132100	Nac_box_NAC	2.9545	-54	-49
GohirD08G132100	HBE_HB	2.3567	-120	-112

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G136000	Myb_box1_MYB	2.0455	-115	-110
GohirD08G136000	W_box_WRKY	2.1430	-336	-331
GohirD08G136000	Myb_box5_MYB	1.9429	-115	-110
GohirD08G136000	G_box2_bZIP	2.6683	-174	-169
GohirD08G136000	Myb_box2_MYB	2.7688	-206	-201
GohirD08G136000	Myb_box2_MYB	2.7688	-655	-650

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G141200	Myb_box5_MYB	1.4809	-264	-259
GohirD08G141200	Myb_box5_MYB	1.4809	-232	-227
GohirD08G141200	Myb_box5_MYB	1.4809	-663	-658
GohirD08G141200	Myb_box5_MYB	1.4809	-361	-356
GohirD08G141200	Myb_box5_MYB	1.4809	-405	-400
GohirD08G141200	G_box2_bZIP	3.1303	-108	-103
GohirD08G141200	Myb_box1_MYB	1.6338	-405	-400
GohirD08G141200	Myb_box3_MYB	2.3807	-405	-400
GohirD08G141200	HSE1_HSF	1.0959	-287	-280

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G147300	HSE1_HSF	1.0254	-321	-314
GohirD08G147300	HSE1_HSF	1.0254	-359	-352
GohirD08G147300	Myb_box1_MYB	2.3088	-409	-404
GohirD08G147300	W_box_WRKY	2.3573	-29	-24
GohirD08G147300	W_box_WRKY	2.3573	-15	-10
GohirD08G147300	Myb_box5_MYB	2.1779	-409	-404
GohirD08G147300	Myb_box2_MYB	2.9735	-832	-827

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G162500	Myb_box5_MYB	3.3221	-858	-853
GohirD08G162500	W_box_WRKY	2.8218	-42	-37
GohirD08G162500	Myb_box1_MYB	3.4111	-858	-853
GohirD08G162500	HSE1_HSF	1.5417	-20	-13

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G167600	Myb_box2_MYB	2.6747	-396	-391
GohirD08G167600	HSE1_HSF	0.7099	-867	-860
GohirD08G167600	Myb_box4_MYB	2.5344	-785	-779
GohirD08G167600	Myb_box4_MYB	2.5344	-553	-547
GohirD08G167600	Myb_box4_MYB	2.5344	-587	-581
GohirD08G167600	Myb_box4_MYB	2.5344	-498	-492
GohirD08G167600	Myb_box5_MYB	1.9617	-397	-392
GohirD08G167600	Myb_box5_MYB	1.9617	-196	-191
GohirD08G167600	Myb_box5_MYB	1.9617	-955	-950
GohirD08G167600	N_box_bHLH	2.7025	-886	-881
GohirD08G167600	Nac_box_NAC	2.8183	-282	-277
GohirD08G167600	W_box_WRKY	1.3815	-919	-914

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G167800	Myb_box1_MYB	3.0174	-981	-976
GohirD08G167800	HSE1_HSF	0.4679	-668	-661
GohirD08G167800	AuxRE_ARF	2.8806	-45	-40
GohirD08G167800	Myb_box5_MYB	2.9668	-981	-976

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G171400	HSE1_HSF	1.2116	-136	-129
GohirD08G171400	Myb_box5_MYB	2.2915	-66	-61
GohirD08G171400	Myb_box5_MYB	2.2915	-909	-904
GohirD08G171400	Myb_box5_MYB	2.2915	-903	-898
GohirD08G171400	Myb_box5_MYB	2.2915	-113	-108
GohirD08G171400	DREB_AP2_EREBP	2.9595	-122	-117
GohirD08G171400	Myb_box1_MYB	2.4055	-903	-898

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G174700	G_box_bHLH	3.6837	-949	-944
GohirD08G174700	W_box_WRKY	2.5608	-784	-779
GohirD08G174700	HSE1_HSF	0.3562	-828	-821
GohirD08G174700	HSE1_HSF	0.3562	-791	-784
GohirD08G174700	Myb_box3_MYB	2.4284	-160	-155
GohirD08G174700	Myb_box1_MYB	2.4477	-602	-597
GohirD08G174700	Myb_box1_MYB	2.4477	-659	-654
GohirD08G174700	G_box2_bZIP	2.4569	-156	-151
GohirD08G174700	G_box2_bZIP	2.4569	-535	-530
GohirD08G174700	Myb_box5_MYB	3.1585	-657	-652

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G177700	W_box_WRKY	1.7416	-738	-733
GohirD08G177700	Myb_box1_MYB	2.4525	-143	-138
GohirD08G177700	Nac_box_NAC	3.0574	-409	-404
GohirD08G177700	HSE1_HSF	1.1789	-221	-214
GohirD08G177700	Myb_box5_MYB	2.3619	-962	-957
GohirD08G177700	Myb_box5_MYB	2.3619	-143	-138

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G180300	G_box2_bZIP	1.6864	-843	-838
GohirD08G180300	Myb_box5_MYB	1.4883	-188	-183
GohirD08G180300	Myb_box5_MYB	1.4883	-344	-339
GohirD08G180300	Myb_box5_MYB	1.4883	-186	-181
GohirD08G180300	Myb_box5_MYB	1.4883	-387	-382
GohirD08G180300	W_box_WRKY	1.7291	-497	-492
GohirD08G180300	W_box_WRKY	1.7291	-556	-551
GohirD08G180300	W_box_WRKY	1.7291	-918	-913
GohirD08G180300	HSE1_HSF	1.0493	-336	-329
GohirD08G180300	G_box_bHLH	2.7456	-322	-317
GohirD08G180300	G_box_bHLH	2.7456	-287	-282
GohirD08G180300	G_box_bHLH	2.7456	-284	-279
GohirD08G180300	Myb_box4_MYB	1.9908	-389	-383
GohirD08G180300	Myb_box4_MYB	1.9908	-435	-429
GohirD08G180300	Myb_box4_MYB	1.9908	-640	-634
GohirD08G180300	C_ABRE_bZIP	3.2402	-300	-295
GohirD08G180300	C_ABRE_bZIP	3.2402	-303	-298

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G184600	Nac_box_NAC	3.0271	-511	-506
GohirD08G184600	HSE1_HSF	1.7463	-788	-781
GohirD08G184600	Myb_box5_MYB	2.1450	-462	-457
GohirD08G184600	Myb_box5_MYB	2.1450	-823	-818
GohirD08G184600	Myb_box2_MYB	2.9981	-549	-544

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G187900	Nac_box_NAC	2.8684	-861	-856
GohirD08G187900	Myb_box1_MYB	2.9580	-490	-485
GohirD08G187900	Myb_box5_MYB	2.8855	-490	-485
GohirD08G187900	Myb_box5_MYB	2.8855	-368	-363
GohirD08G187900	HSE1_HSF	0.3433	-801	-794
GohirD08G187900	Myb_box3_MYB	2.2400	-977	-972
GohirD08G187900	W_box_WRKY	1.5847	-667	-662
GohirD08G187900	Myb_box2_MYB	2.9105	-369	-364
GohirD08G187900	G_box_bHLH	3.3924	-99	-94
GohirD08G187900	G_box_bHLH	3.3924	-354	-349

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G194300	C_ABRE_bZIP	3.9676	-599	-594
GohirD08G194300	Myb_box5_MYB	2.1949	-29	-24
GohirD08G194300	Myb_box5_MYB	2.1949	-972	-967
GohirD08G194300	Myb_box5_MYB	2.1949	-204	-199
GohirD08G194300	Myb_box5_MYB	2.1949	-285	-280
GohirD08G194300	Myb_box5_MYB	2.1949	-315	-310
GohirD08G194300	HSE1_HSF	0.3997	-979	-972
GohirD08G194300	Nac_box_NAC	2.9437	-674	-669
GohirD08G194300	DREB_AP2_EREBP	2.8703	-113	-108
GohirD08G194300	DREB_AP2_EREBP	2.8703	-667	-662
GohirD08G194300	HBE_HB	1.6619	-374	-366

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G196300	G_box2_bZIP	2.6817	-860	-855
GohirD08G196300	Myb_box3_MYB	2.6505	-180	-175
GohirD08G196300	Myb_box5_MYB	2.5373	-384	-379
GohirD08G196300	Myb_box5_MYB	2.5373	-596	-591
GohirD08G196300	Myb_box1_MYB	2.6863	-596	-591

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G201000	Myb_box5_MYB	2.6095	-156	-151
GohirD08G201000	Myb_box5_MYB	2.6095	-154	-149
GohirD08G201000	HSE1_HSF	0.5729	-324	-317
GohirD08G201000	HSE1_HSF	0.5729	-334	-327

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G204000	Myb_box4_MYB	2.7854	-474	-468
GohirD08G204000	Myb_box5_MYB	2.0527	-396	-391
GohirD08G204000	Myb_box5_MYB	2.0527	-891	-886
GohirD08G204000	Myb_box5_MYB	2.0527	-791	-786
GohirD08G204000	HSE1_HSF	0.9810	-213	-206

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G208300	Myb_box5_MYB	2.7712	-608	-603
GohirD08G208300	AuxRE_ARF	2.6500	-679	-674
GohirD08G208300	AuxRE_ARF	2.6500	-236	-231
GohirD08G208300	AuxRE_ARF	2.6500	-506	-501
GohirD08G208300	DREB_AP2_EREBP	3.3085	-143	-138
GohirD08G208300	W_box_WRKY	2.1252	-370	-365
GohirD08G208300	W_box_WRKY	2.1252	-767	-762
GohirD08G208300	HSE1_HSF	0.8403	-249	-242

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G211201	Myb_box5_MYB	2.2781	-782	-777
GohirD08G211201	Myb_box4_MYB	2.9178	-268	-262
GohirD08G211201	Myb_box4_MYB	2.9178	-262	-256
GohirD08G211201	Myb_box1_MYB	1.6578	-612	-607
GohirD08G211201	Myb_box1_MYB	1.6578	-40	-35
GohirD08G211201	HSE1_HSF	1.1434	-129	-122
GohirD08G211201	Myb_box3_MYB	2.3552	-612	-607
GohirD08G211201	Myb_box3_MYB	2.3552	-40	-35

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G234300	W_box_WRKY	2.2959	-434	-429
GohirD08G234300	Myb_box5_MYB	2.2219	-477	-472
GohirD08G234300	AuxRE_ARF	2.8711	-543	-538
GohirD08G234300	G_box2_bZIP	2.1737	-428	-423
GohirD08G234300	G_box_bHLH	3.4127	-671	-666
GohirD08G234300	Nac_box_NAC	2.7064	-106	-101
GohirD08G234300	HSE1_HSF	0.8373	-753	-746

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G241700	Myb_box1_MYB	2.9144	-800	-795
GohirD08G241700	Myb_box2_MYB	3.6962	-141	-136
GohirD08G241700	W_box_WRKY	2.9496	-508	-503
GohirD08G241700	Myb_box3_MYB	2.8611	-824	-819
GohirD08G241700	HSE1_HSF	1.6335	-537	-530
GohirD08G241700	Myb_box5_MYB	2.7784	-138	-133
GohirD08G241700	Myb_box5_MYB	2.7784	-800	-795

Gene	 TF_Name	 Z-Score	 Start	 End
GohirD08G245200	W_box_WRKY	2.4255	-144	-139
GohirD08G245200	HSE1_HSF	1.0320	-645	-638
